Location list generated 2022-04-27  9:57 AM UTC

Arikawa, Nagasaki, Japan                            Ref 32.9833° N, 129.1170° E
Aripeka, Hammock Creek, Florida                     Sub 28.4333° N,  82.6683° W
Aripeka, Hammock Creek, Florida                     Sub 28.4333° N,  82.6683° W
Arisaig, Nova Scotia                                Ref 45.7667° N,  62.0167° W
Arletta, Hale Passage, Puget Sound, Washington      Sub 47.2800° N, 122.6517° W
Arletta, Hale Passage, Puget Sound, Washington      Sub 47.2667° N, 122.6500° W
Arletta, Washington                                 Sub 47.2800° N, 122.6517° W
Armacao dos Buzios, Brazil                          Sub 22.7500° S,  41.8833° W
Armentieres Channel, British Columbia               Ref 53.1167° N, 132.3833° W
Armentieres Channel, British Columbia (2)           Ref 53.1167° N, 132.3833° W
Armitage Island, Thatcher Pass, Washington          Sub 48.5350° N, 122.7967° W
Arno Atoll, Marshall Islands                        Sub  7.1333° N, 171.7000° E
Arno Atoll, Marshall Islands                        Sub  7.1333° N, 171.7000° E
Arno Bay, Australia                                 Ref 33.9167° S, 136.5833° E
Arnold Point, 0.4 mile west of, Maryland Current    Sub 39.4638° N,  75.9742° W
Arnold's Cove, Newfoundland                         Ref 47.7500° N,  54.0000° W
Arroyo, Puerto Rico                                 Sub 17.9667° N,  66.0667° W
Arroyo, Puerto Rico                                 Sub 17.9667° N,  66.0667° W
Artificial Island, Salem Nuclear Plant, Delaware Ri Sub 39.4617° N,  75.5317° W
Artificial Island, Salem Nuclear Plant, New Jersey  Sub 39.4617° N,  75.5317° W
Arundel Plantation, Great Pee Dee River, South Caro Sub 33.4833° N,  79.1783° W
Arundel Plantation, Great Pee Dee River, South Caro Sub 33.4833° N,  79.1783° W
Arviat, Nunavut                                     Ref 61.1167° N,  94.0667° W
Asamusi, Aomori, Japan                              Ref 40.9000° N, 140.8670° E
Asau Harbor, Savaii Island, Samoa Islands           Sub 13.5000° S, 172.6333° W
Ashe Inlet, Big Island, Nunavut                     Ref 62.5500° N,  70.5833° W
Ashe Inlet, Big Island, Nunavut (2)                 Sub 62.5500° N,  70.5833° W
Ashe Island Cut, St. Helena Sound, South Carolina C Sub 32.5200° N,  80.4883° W
Ashe Island Cut, SW of, Coosaw River, South Carolin Sub 32.5100° N,  80.5050° W
Ashepoo Coosaw Cutoff, South Carolina Current (6d)  Sub 32.5250° N,  80.4533° W
Ashepoo River, off Jefford Creek entrance, South Ca Sub 32.5067° N,  80.4100° W
Ashepoo-Coosaw Cutoff, ICWW, Ashepoo River, South C Sub 32.5250° N,  80.4517° W
Ashepoo-Coosaw Cutoff, ICWW, Ashepoo River, South C Sub 32.5250° N,  80.4517° W
Ashepoo, Ashepoo River, South Carolina              Sub 32.7433° N,  80.5567° W
Ashepoo, Ashepoo River, South Carolina              Sub 32.7433° N,  80.5567° W
Ashmore Reef, Australia                             Ref 12.2167° S, 123.0167° E
Asibe, Nagasaki, Japan                              Ref 33.8167° N, 129.7670° E
Assacorkin Island, Chincoteague Bay, Maryland       Sub 38.0667° N,  75.3167° W
Assateague Beach, Toms Cove, Chincoteague Bay, Virg Sub 37.8650° N,  75.3683° W
Assateague Beach, Toms Cove, Virginia               Sub 37.8667° N,  75.3667° W
Assiscunk Creek, Route 130 bridge, New Jersey       Sub 40.0733° N,  74.8483° W
Assiscunk Creek, Route 130 bridge, New Jersey       Sub 40.0750° N,  74.8483° W
Assistance Bay, Barrow Strait, Nunavut              Sub 74.6167° N,  94.2500° W
Astoria (Port Docks), Columbia River, Oregon        Sub 46.1867° N, 123.8600° W
Astoria (Port Docks), Oregon                        Sub 46.1833° N, 123.8667° W
Astoria (Tongue Point), Oregon                      Ref 46.2083° N, 123.7667° W
Astoria (Tongue Point), Oregon (2) (expired 1985-12 Ref 46.2083° N, 123.7667° W
Astoria (Tongue Point), Oregon (3)                  Ref 46.2080° N, 123.7670° W
Astoria (Youngs Bay), Columbia River, Oregon        Sub 46.1717° N, 123.8416° W
Astoria (Youngs Bay), Oregon                        Sub 46.1667° N, 123.8333° W
Astrolabe Road, New Zealand                         Sub 40.9667° S, 173.0500° E
Astrolabe Road, New Zealand(2)                      Sub 40.9667° S, 173.0500° E
Atka Pass, east end, Atka Island, Alaska            Sub 52.0000° N, 175.3166° W
Atka Pass, east end, Atka Island, Alaska            Sub 52.0000° N, 175.3167° W
Atka, Nazan Bay, Atka Island, Alaska                Ref 52.2317° N, 174.1733° W
Atka, Nazan Bay, Atka Island, Alaska (sub)          Sub 52.2317° N, 174.1717° W
Atkinson Point, Nunavut/NWT                         Ref 69.9500° N, 131.4167° W
Atlantic Beach Bridge, North Carolina               Sub 34.7167° N,  76.7333° W
Atlantic Beach Bridge, North Carolina               Sub 34.7183° N,  76.7367° W
Atlantic Beach, Florida                             Sub 30.3350° N,  81.3950° W
Atlantic Beach, Florida                             Sub 30.3350° N,  81.3950° W
Atlantic Beach, North Carolina                      Sub 34.6933° N,  76.7117° W
Atlantic Beach, North Carolina                      Sub 34.6933° N,  76.7117° W
Atlantic City (Steel Pier), New Jersey              Ref 39.3550° N,  74.4183° W
Atlantic City (Steel Pier), New Jersey (2)          Ref 39.3550° N,  74.4183° W
Atlantic City (Steel Pier), New Jersey (3) (expired Ref 39.3550° N,  74.4183° W
Atlantic City (Steel Pier), New Jersey (4)          Ref 39.3550° N,  74.4183° W
Atlantic City (Steel Pier), New Jersey (5)          Sub 39.3550° N,  74.4183° W
Atlantic City, Atlantic Ocean, New Jersey           Ref 39.3550° N,  74.4183° W
Atlantic Heights, Piscataqua River, New Hampshire   Sub 43.0900° N,  70.7667° W
Atlantic Heights, Piscataqua River, New Hampshire   Sub 43.0833° N,  70.7667° W
Atlantic Highlands, New Jersey                      Sub 40.4183° N,  74.0350° W
Atlantic Highlands, Sandy Hook Bay, New Jersey      Sub 40.4183° N,  74.0350° W
Attu, Massacre Bay, Alaska                          Ref 52.8400° N, 173.1950° E
Auburn, Oldmans Creek, Delaware River, New Jersey   Sub 39.7150° N,  75.3600° W
Auburn, Oldmans Creek, New Jersey                   Sub 39.7150° N,  75.3600° W
Aucilla River entrance, Florida                     Sub 30.0833° N,  84.0000° W
Auckland Island (Carnley Harbour), New Zealand      Sub 50.8667° S, 165.0833° E
Auckland Island (Carnley Harbour), New Zealand(2)   Sub 50.8667° S, 165.0833° E
Auckland, New Zealand                               Ref 36.8500° S, 174.7667° E
Augusta, Kennebec River, Maine                      Sub 44.3167° N,  69.7667° W
Auke Bay, Alaska                                    Sub 58.3833° N, 134.6500° W
Auke Bay, Alaska                                    Sub 58.3833° N, 134.6500° W
Aulatsivik Point, Nunavut                           Ref 66.0167° N,  65.6333° W
Auld Cove, Nova Scotia                              Ref 45.6500° N,  61.4333° W
Auld Cove, Nova Scotia (2)                          Sub 45.6500° N,  61.4333° W
Aulitiving Island, Nunavut                          Ref 69.5167° N,  67.1500° W
Avalon Channel, Newfoundland                        Ref 47.4000° N,  51.8000° W
Avalon, Dogwood Harbor, Chesapeake Bay, Maryland    Sub 38.7083° N,  76.3300° W
Avalon, Dogwood Harbor, Maryland                    Sub 38.7000° N,  76.3333° W
Avalon, Santa Catalina Island, California           Sub 33.3500° N, 118.3167° W
Avalon, Santa Catalina Island, California           Sub 33.3450° N, 118.3250° W
Avarua, Rarotonga, Cook Islands                     Sub 21.2000° S, 159.7666° W
Avatanak Strait, Alaska Current                     Sub 54.1167° N, 165.4667° W
Avila, California                                   Ref 35.1700° N, 120.7400° W
Avon, North Carolina                                Ref 35.3467° N,  75.5000° W
Avondale, Pawcatuck River, Rhode Island Current (6d Sub 41.3317° N,  71.8455° W
Avonmouth, England - READ flaterco.com/pol.html     Ref 51.5103° N,   2.7141° W
Awa Sima (Niigata), Niigata, Japan                  Ref 38.4667° N, 139.2500° E
Awase, Okinawa, Japan                               Ref 26.3167° N, 127.8500° E
Awasima (Bisan Seto), Kagawa, Japan                 Ref 34.2667° N, 133.6330° E
Awazu, Tokusima, Japan                              Ref 34.1333° N, 134.6170° E
Ayock Point, Washington                             Sub 47.5083° N, 123.0533° W
Ayock Point, Washington                             Sub 47.5083° N, 123.0533° W
Ayukawa, Miyagi, Japan                              Ref 38.3000° N, 141.5170° E
Azigasawa, Aomori, Japan                            Ref 40.7833° N, 140.2170° E
Aziro (Hidakatu), Nagasaki, Japan                   Ref 34.6500° N, 129.4830° E
Aziro (Naruto), Tokusima, Japan                     Ref 34.2333° N, 134.6330° E
Aziro (Sizuoka), Sizuoka, Japan                     Ref 35.0500° N, 139.0830° E
Babs Bay, Hudson Bay, Québec                        Ref 60.7667° N,  78.3167° W
Babylon, Great South Bay, New York                  Sub 40.6850° N,  73.3150° W
Babylon, Long Island, New York                      Sub 40.6850° N,  73.3150° W
Back Bay, Letite Harbour, New Brunswick             Ref 45.0500° N,  66.8667° W
Back Bay, Letite Harbour, New Brunswick (2)         Sub 45.0500° N,  66.8667° W
Back Cove, Casco Bay, Maine                         Sub 43.6833° N,  70.2500° W
Back Cove, Maine                                    Sub 43.6767° N,  70.2550° W
Back Creek entrance, Nantuxent Cove, Delaware Bay,  Sub 39.3050° N,  75.2783° W
Back Creek entrance, Nantuxent Cove, Delaware Bay,  Sub 39.3050° N,  75.2783° W
Back River entrance, Cooper River, South Carolina C Sub 32.9683° N,  79.9333° W
Back River entrance, Georgia Current (10d)          Sub 31.1483° N,  81.4417° W
Back River entrance, Georgia Current (18d)          Sub 31.1483° N,  81.4417° W
Back River Reservoir, West Branch, Cooper River, So Sub 32.9950° N,  79.9367° W
Back River Reservoir, West Branch, Cooper River, So Sub 32.9950° N,  79.9367° W
Back River, Maine                                   Sub 43.9500° N,  69.6833° W
Back River, Sheepscot River, Maine                  Sub 43.9583° N,  69.6850° W
Bacon Bridge, Ashley River, South Carolina          Sub 32.9583° N,  80.2033° W
Bacon Bridge, Ashley River, South Carolina          Sub 32.9583° N,  80.2033° W
Baffin, Nunavut                                     Ref 69.9833° N,  84.0333° W
Bahía de Caledonia, Panama                          Sub  8.9000° N,  77.6833° W
Bahía de Levisa entrance, Cuba                      Sub 20.7500° N,  75.4667° W
Bahía de Nipe entrance, Cuba                        Sub 20.7833° N,  75.5667° W
Bahía de Nuevitas entrance, Cuba                    Sub 21.6333° N,  77.1167° W
Bahía Honda Harbor (Bridge) Florida Current         Ref 24.6567° N,  81.2883° W
Bahia Honda Harbor, bridge, Florida Current         Sub 24.6567° N,  81.2883° W
Bahía Honda Key (Bridge), Florida                   Ref 24.6550° N,  81.2817° W
Bahía Honda Key (Bridge), Florida (2)               Sub 24.6550° N,  81.2817° W
Bahia Honda Key, Bahia Honda Channel, Florida       Sub 24.6550° N,  81.2817° W
Bahía Honda, Cuba                                   Sub 22.9667° N,  83.2167° W
Bahía Mar Yacht Club, Fort Lauderdale, Florida      Sub 26.1133° N,  80.1083° W
Bahia Mar Yacht Club, Fort Lauderdale, Florida      Sub 26.1133° N,  80.1083° W
Bahía Pinas, Panama                                 Ref  8.3000° N,  78.1833° W
Baie De Brador, Québec                              Ref 51.4667° N,  57.2667° W
Baie Des Moutons, Québec                            Ref 50.7667° N,  59.0333° W
Baie Johan-Beetz, Québec                            Ref 50.2833° N,  62.8000° W
Baie Verte, Newfoundland                            Ref 49.9500° N,  56.1833° W
Baie-Comeau, Québec                                 Ref 49.2333° N,  68.1333° W
Bailay Creek, Australia                             Ref 16.2000° S, 145.4500° E
Bailey Cut, 0.8 mile west of, Satilla River, Georgi Sub 30.9833° N,  81.6000° W
Bailey Cut, 0.8 mile west of, Satilla River, Georgi Sub 30.9850° N,  81.5917° W
Bailey's Landing, Okatee Wharf, South Carolina      Ref 32.3467° N,  80.8900° W
Bailey's Landing, Okatee Wharf, South Carolina (2)  Sub 32.3467° N,  80.8900° W
Baileys Landing, Okatee River, Colleton River, Sout Sub 32.3467° N,  80.8900° W
Baillie Island (South Spit), Nunavut/NWT            Ref 70.5167° N, 128.3500° W
Baillie Island, Nunavut/NWT                         Ref 70.5500° N, 128.1333° W
Bainbridge Point, Bainbridge Island, Puget Sound, W Sub 60.1967° N, 148.0417° W
Baker Bay entrance, E of Sand Island Tower, Washing Sub 46.2620° N, 123.9980° W
Baker Beach (South Bay), 0.3 nmi. NW of, California Sub 37.7978° N, 122.4885° W
Baker Beach (South Bay), 0.3 nmi. NW of, California Sub 37.7978° N, 122.4885° W
Bakers Haulover Inlet (inside), Florida             Sub 25.9033° N,  80.1250° W
Bakers Haulover Inlet (inside), Florida             Sub 25.9033° N,  80.1250° W
Bakkai, Hokkaido, Japan                             Ref 45.3167° N, 141.6170° E
Balboa Pier, Newport Beach, California              Sub 33.6000° N, 117.9000° W
Balboa Pier, Newport Beach, California              Sub 33.5983° N, 117.9000° W
Balboa, Panama                                      Ref  8.9667° N,  79.5667° W
Balch Passage, Washington Current                   Sub 47.1833° N, 122.6833° W
Balch Passage, Washington Current                   Sub 47.1875° N, 122.6972° W
Bald Eagle Pt., east of, Harris Creek, Maryland Cur Sub 38.7292° N,  76.3050° W
Bald Head, Cape Fear River, North Carolina          Sub 33.8800° N,  78.0017° W
Bald Head, Cape Fear River, North Carolina          Sub 33.8667° N,  78.0000° W
Bald Head, North Carolina Current                   Sub 33.8738° N,  78.0075° W
Bald Point, Ochlockonee Bay, Apalachee Bay, Florida Sub 29.9483° N,  84.3417° W
Bald Point, Ochlockonee Bay, Florida                Sub 29.9483° N,  84.3417° W
Baleen Island, Nunavut                              Ref 63.9500° N,  93.0833° W
Ballantyne Cove, Nova Scotia                        Ref 45.8667° N,  61.9167° W
Ballast Point, 0.55 nmi. north of, California Curre Sub 32.6958° N, 117.2325° W
Ballast Point, 0.55 nmi. north of, California Curre Sub 32.6958° N, 117.2325° W
Ballast Point, 100 yards north of, California Curre Sub 32.6833° N, 117.2333° W
Ballast Point, Florida                              Sub 27.8900° N,  82.4800° W
Ballast Point, south of, California Current (5d)    Sub 32.6845° N, 117.2322° W
Ballina, Australia                                  Ref 28.8667° S, 153.5833° E
Baltimore (Chesapeake Bay), Maryland                Ref 39.1600° N,  76.3470° W
Baltimore (Fort McHenry), Maryland                  Ref 39.2667° N,  76.5783° W
Baltimore (Fort McHenry), Maryland                  Ref 39.2667° N,  76.5783° W
Baltimore (Fort McHenry), Maryland (2)              Ref 39.2667° N,  76.5783° W
Baltimore Harbor Approach (off Sandy Point), Maryla Ref 39.0130° N,  76.3683° W
Baltimore Harbor Approach, Maryland Current         Ref 39.0133° N,  76.3683° W
Bamfield, British Columbia                          Ref 48.8333° N, 125.1333° W
Bamfield, British Columbia (2)                      Ref 48.8333° N, 125.1333° W
Bampfield Head, Endeavour Strait                    Ref 10.7000° S, 142.1000° E
